strike,bid,ask,volume,open_interest,type,maturity,expiration,spot,ticker,capture
455.0,0.0,0.0,27.0,189.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
460.0,0.0,0.0,35.0,840.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
465.0,0.0,0.0,15.0,3053.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
470.0,0.0,0.0,15.0,5965.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
475.0,0.0,0.0,2.0,3218.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
480.0,0.0,0.0,29.0,5313.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
485.0,0.0,0.0,6.0,197.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
490.0,0.0,0.0,1.0,166.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
495.0,0.0,0.0,7.0,197.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
500.0,0.0,0.0,83.0,303973.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
505.0,0.0,0.0,36.0,259.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
510.0,0.0,0.0,30.0,200284.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
515.0,0.0,0.0,7.0,8064.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
520.0,0.0,0.0,25.0,152873.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
525.0,0.0,0.0,1.0,478.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
530.0,0.0,0.0,1.0,981.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
535.0,0.0,0.0,20.0,657.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
540.0,0.0,0.0,295.0,1310.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
545.0,0.0,0.0,3.0,973.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
550.0,0.0,0.0,76.0,4600.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
555.0,0.0,0.0,5.0,799.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
560.0,0.0,0.0,12.0,4857.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
565.0,0.0,0.0,2.0,2031.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
570.0,0.0,0.0,57.0,1302.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
575.0,0.0,0.0,56.0,949.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
580.0,0.0,0.0,25.0,17654.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
585.0,0.0,0.0,5.0,617.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
590.0,0.0,0.0,3.0,1616.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
595.0,0.0,0.0,6.0,633.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
600.0,0.0,0.0,101.0,5346.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
605.0,0.0,0.0,276.0,1119.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
610.0,0.0,0.0,82.0,2256.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
615.0,0.0,0.0,626.0,3134.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
620.0,0.0,0.0,652.0,163881.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
625.0,0.0,0.0,102.0,2392.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
630.0,0.0,0.0,40.0,102847.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
635.0,0.0,0.0,680.0,2476.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
640.0,0.0,0.0,1040.0,79307.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
645.0,0.0,0.0,315.0,2076.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
650.0,0.0,0.0,799.0,16343.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
655.0,0.0,0.0,14.0,12283.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
660.0,0.0,0.0,627.0,15151.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
665.0,0.0,0.0,543.0,2197.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
670.0,0.0,0.0,168.0,4742.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
675.0,0.0,0.0,190.0,5518.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
680.0,0.0,0.0,8301.0,50556.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
685.0,0.0,0.0,334.0,7663.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
690.0,0.0,0.0,260.0,19940.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
695.0,0.0,0.0,375.0,5289.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
700.0,0.0,0.0,4817.0,36627.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
705.0,0.0,0.0,462.0,8216.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
710.0,0.0,0.0,459.0,8599.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
715.0,0.0,0.0,519.0,23273.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
720.0,0.0,0.0,8491.0,33199.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
725.0,0.0,0.0,878.0,16176.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
730.0,0.0,0.0,14987.0,36868.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
735.0,0.0,0.0,10119.0,7268.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
740.0,0.0,0.0,4961.0,17478.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
745.0,0.0,0.0,2083.0,29045.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
750.0,0.0,0.0,3587.0,36755.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
755.0,0.0,0.0,606.0,11311.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
760.0,0.0,0.0,2206.0,12015.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
765.0,0.0,0.0,2519.0,12186.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
770.0,0.0,0.0,3380.0,13351.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
775.0,0.0,0.0,1410.0,4847.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
780.0,0.0,0.0,765.0,4073.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
785.0,0.0,0.0,95.0,906.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
790.0,0.0,0.0,81.0,1925.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
795.0,0.0,0.0,11.0,174.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
800.0,0.0,0.0,47.0,604.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
805.0,0.0,0.0,2.0,24.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
810.0,0.0,0.0,5.0,280.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
815.0,0.0,0.0,1.0,3.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
820.0,0.0,0.0,2.0,0.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
825.0,0.0,0.0,1.0,1.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
830.0,0.0,0.0,1.0,0.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
835.0,0.0,0.0,1.0,0.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
840.0,0.0,0.0,2.0,0.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
850.0,109.23,112.51,19.0,0.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
865.0,0.0,0.0,1.0,0.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
900.0,0.0,0.0,,0.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
905.0,0.0,0.0,,0.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
920.0,0.0,0.0,,0.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
950.0,0.0,0.0,1.0,0.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
960.0,189.24,192.76,,0.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
995.0,0.0,0.0,20.0,0.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
1000.0,0.0,0.0,20.0,0.0,put,0.15616438356164383,2026-11-20,764.7000122070312,SPY,2026-09-24 13:35 UTC
150.0,0.0,0.0,2.0,3.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
200.0,0.0,0.0,2.0,754.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
210.0,0.0,0.0,1.0,382.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
220.0,519.23,522.72,71.0,82.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
230.0,0.0,0.0,2.0,14.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
240.0,523.79,526.89,1.0,27.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
245.0,424.91,428.79,4.0,21.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
250.0,0.0,0.0,1.0,147.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
255.0,0.0,0.0,3.0,4.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
260.0,0.0,0.0,1.0,15.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
265.0,430.6,434.44,2.0,120.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
270.0,486.36,489.87,2.0,65.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
275.0,0.0,0.0,2.0,124.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
280.0,0.0,0.0,2.0,56.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
285.0,385.58,389.46,2.0,103.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
290.0,0.0,0.0,2.0,16.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
295.0,393.0,397.73,1.0,78.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
300.0,0.0,0.0,1.0,243.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
305.0,0.0,0.0,1.0,6.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
310.0,0.0,0.0,2.0,69.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
315.0,0.0,0.0,1.0,147.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
320.0,0.0,0.0,18.0,29.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
325.0,0.0,0.0,1.0,57.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
330.0,0.0,0.0,7.0,16.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
335.0,422.77,426.28,1.0,11.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
340.0,0.0,0.0,11.0,0.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
345.0,0.0,0.0,2.0,0.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
350.0,0.0,0.0,2.0,72.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
355.0,0.0,0.0,1.0,13.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
360.0,405.64,408.74,10.0,21.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
365.0,0.0,0.0,1.0,0.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
370.0,399.74,403.62,1.0,109.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
375.0,0.0,0.0,2.0,14.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
380.0,0.0,0.0,2.0,39.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
385.0,0.0,0.0,7.0,26.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
390.0,0.0,0.0,4.0,143.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
395.0,0.0,0.0,100.0,0.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
400.0,0.0,0.0,1.0,13714.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
405.0,0.0,0.0,4.0,254.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
410.0,0.0,0.0,2.0,183.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
415.0,0.0,0.0,1.0,329.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
420.0,0.0,0.0,1.0,173.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
425.0,0.0,0.0,1.0,283.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
430.0,0.0,0.0,54.0,0.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
435.0,0.0,0.0,7.0,145.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
440.0,0.0,0.0,1.0,336.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
445.0,0.0,0.0,1.0,123.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
450.0,0.0,0.0,1.0,465.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
455.0,0.0,0.0,2.0,84.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
460.0,0.0,0.0,2.0,224.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
465.0,0.0,0.0,2.0,92.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
470.0,0.0,0.0,2.0,246.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
475.0,0.0,0.0,1.0,1084.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
480.0,0.0,0.0,2.0,203.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
485.0,0.0,0.0,11.0,877.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
490.0,0.0,0.0,1.0,820.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
495.0,0.0,0.0,1.0,1972.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
500.0,0.0,0.0,4.0,3711.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
505.0,0.0,0.0,3.0,1444.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
510.0,0.0,0.0,3.0,1963.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
515.0,0.0,0.0,1.0,2045.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
520.0,0.0,0.0,7.0,3031.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
525.0,0.0,0.0,1.0,853.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
530.0,0.0,0.0,1.0,2135.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
535.0,0.0,0.0,1.0,2370.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
540.0,0.0,0.0,1.0,3482.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
545.0,0.0,0.0,5.0,1686.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
550.0,0.0,0.0,10.0,3982.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
555.0,0.0,0.0,3.0,1649.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
560.0,0.0,0.0,1.0,1923.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
565.0,0.0,0.0,1.0,1684.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
570.0,0.0,0.0,12.0,5213.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
575.0,0.0,0.0,4.0,847.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
580.0,0.0,0.0,3.0,1988.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
585.0,0.0,0.0,16.0,942.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
590.0,0.0,0.0,2.0,2448.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
595.0,0.0,0.0,1.0,1512.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
600.0,0.0,0.0,12.0,4497.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
605.0,0.0,0.0,3.0,2747.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
610.0,0.0,0.0,1.0,1357.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
615.0,0.0,0.0,1.0,1467.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
620.0,0.0,0.0,1.0,2732.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
625.0,0.0,0.0,10.0,1627.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
630.0,0.0,0.0,1.0,904.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
635.0,0.0,0.0,1.0,1766.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
640.0,0.0,0.0,16.0,2240.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
645.0,0.0,0.0,19.0,1155.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
650.0,0.0,0.0,6.0,3533.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
655.0,0.0,0.0,2.0,1091.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
660.0,0.0,0.0,1.0,1388.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
665.0,0.0,0.0,2.0,1653.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
670.0,0.0,0.0,6.0,2340.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
675.0,0.0,0.0,4.0,4291.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
680.0,0.0,0.0,8.0,4712.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
685.0,0.0,0.0,10.0,2830.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
690.0,0.0,0.0,12.0,3481.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
695.0,0.0,0.0,2.0,2167.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
700.0,0.0,0.0,64.0,10142.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
705.0,0.0,0.0,1.0,3579.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
710.0,0.0,0.0,28.0,7396.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
715.0,0.0,0.0,1.0,2496.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
720.0,0.0,0.0,1.0,4495.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
725.0,0.0,0.0,1.0,5044.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
730.0,0.0,0.0,42.0,8459.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
735.0,0.0,0.0,8.0,4556.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
740.0,0.0,0.0,9.0,6883.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
745.0,0.0,0.0,8.0,8245.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
750.0,0.0,0.0,422.0,29801.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
755.0,0.0,0.0,263.0,10553.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
760.0,0.0,0.0,69.0,15262.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
765.0,0.0,0.0,819.0,12243.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
770.0,0.0,0.0,648.0,15450.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
775.0,0.0,0.0,390.0,12372.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
780.0,0.0,0.0,776.0,29452.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
785.0,0.0,0.0,1149.0,17932.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
790.0,0.0,0.0,1821.0,14687.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
795.0,0.0,0.0,268.0,10181.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
800.0,0.0,0.0,5098.0,69349.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
805.0,0.0,0.0,447.0,16323.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
810.0,0.0,0.0,313.0,23497.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
815.0,0.0,0.0,306.0,15102.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
820.0,0.0,0.0,1160.0,15184.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
825.0,0.0,0.0,698.0,15259.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
830.0,0.0,0.0,86.0,57104.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
835.0,0.0,0.0,2081.0,12798.0,call,0.2328767123287671,2026-12-18,764.7000122070312,SPY,2026-09-24 13:35 UTC
